simx,simy
11545,190.08026
11546,190.07928
11547,190.07787
11548,190.07675
11549,190.07553
11550,190.07414
11551,190.07297
11552,190.07233
11553,190.07204
11554,190.07178
11555,190.07153
11556,190.07141
11557,190.07155
11558,190.0718
11559,190.07202
11560,190.0722
11561,190.07228
11562,190.07233
11563,190.07239
11564,190.0725
11565,190.07256
11566,190.07283
11567,190.07341
11568,190.07411
11569,190.07484
11570,190.07594
11571,190.07704
11572,190.07837
11573,190.07983
11574,190.08144
11575,190.08328
11576,190.0853
11577,190.08714
11578,190.08934
11579,190.0915
11580,190.09317
11581,190.09486
11582,190.09688
11583,190.09904
11584,190.10101
11585,190.1025
11586,190.10379
11587,190.10478
11588,190.10571
11589,190.10684
11590,190.10759
11591,190.10786
11592,190.10812
11593,190.10837
11594,190.1082
11595,190.1078
11596,190.10713
11597,190.10652
11598,190.10643
11599,190.1064
11600,190.10632
11601,190.1061
11602,190.10555
11603,190.1048
11604,190.1041
11605,190.10309
11606,190.10184
11607,190.10066
11608,190.09952
11609,190.09866
11610,190.09778
11611,190.09657
11612,190.0954
11613,190.0943
11614,190.09323
11615,190.09187
11616,190.09035
11617,190.08897
11618,190.08751
11619,190.08597
11620,190.0846
11621,190.08334
11622,190.08209
11623,190.08081
11624,190.08
11625,190.07927
11626,190.0785
11627,190.07753
11628,190.07663
11629,190.07616
11630,190.07591
11631,190.07555
11632,190.07515
11633,190.07513
11634,190.07483
11635,190.07466
11636,190.07468
11637,190.07475
11638,190.07481
11639,190.07477
11640,190.07469
11641,190.07457
11642,190.07468
11643,190.07494
11644,190.07549
11645,190.07634
11646,190.07727
11647,190.07831
11648,190.07927
11649,190.08023
11650,190.08139
11651,190.08282
11652,190.08417
11653,190.08545
11654,190.08672
11655,190.08789
11656,190.0887
11657,190.08955
11658,190.09059
11659,190.09169
11660,190.09235
11661,190.09262
11662,190.09282
11663,190.09302
11664,190.0932
11665,190.0934
11666,190.09373
11667,190.0943
11668,190.09491
11669,190.09546
11670,190.09598
11671,190.09633
11672,190.09656
11673,190.09691
11674,190.0971
11675,190.09735
11676,190.09756
11677,190.09755
11678,190.09734
11679,190.09691
11680,190.09644
11681,190.09598
11682,190.09544
11683,190.09483
11684,190.09416
11685,190.09344
11686,190.09262
11687,190.09164
11688,190.09053
11689,190.08946
11690,190.08835
11691,190.08754
11692,190.08698
11693,190.08636
11694,190.08556
11695,190.08466
11696,190.08408
11697,190.0837
11698,190.08342
11699,190.08318
11700,190.08292
11701,190.08275
11702,190.08293
11703,190.08327
11704,190.08351
11705,190.08377
11706,190.08392
11707,190.084
11708,190.08409
11709,190.08412
11710,190.08421
11711,190.08438
11712,190.08447
11713,190.0848
11714,190.08542
11715,190.08627
11716,190.08722
11717,190.08823
11718,190.08917
11719,190.09007
11720,190.0908
11721,190.09116
11722,190.09143
11723,190.09192
11724,190.0924
11725,190.09293
11726,190.09338
11727,190.09383
11728,190.09395
11729,190.09395
11730,190.09395
11731,190.094
11732,190.09407
11733,190.09416
11734,190.09425
11735,190.09436
11736,190.0945
11737,190.09468
11738,190.09492
11739,190.09537
11740,190.09592
11741,190.09657
11742,190.09737
11743,190.0981
11744,190.09875
11745,190.0993
11746,190.09982
11747,190.10008
11748,190.1002
11749,190.1003
11750,190.10039
11751,190.1005
11752,190.10057
11753,190.10066
11754,190.10075
11755,190.1009
11756,190.10097
11757,190.10101
11758,190.10089
11759,190.10042
11760,190.10008
11761,190.09984
11762,190.0996
11763,190.09946
11764,190.09938
11765,190.09937
11766,190.0994
11767,190.09978
11768,190.09999
11769,190.09984
11770,190.09921
11771,190.09811
11772,190.09712
11773,190.09604
11774,190.0948
11775,190.0935
11776,190.09216
11777,190.09076
11778,190.08948
11779,190.08813
11780,190.0868
11781,190.0855
11782,190.08412
11783,190.08276
11784,190.0816
11785,190.08052
11786,190.07982
11787,190.07945
11788,190.07921
11789,190.07909
11790,190.07884
11791,190.0786
11792,190.07826
11793,190.0779
11794,190.07755
11795,190.07727
11796,190.07678
11797,190.07632
11798,190.0759
11799,190.07536
11800,190.07486
11801,190.07448
11802,190.07419
11803,190.07407
11804,190.07434
11805,190.07475
11806,190.07536
11807,190.07637
11808,190.07784
11809,190.07922
11810,190.08046
11811,190.08182
11812,190.08304
11813,190.08417
11814,190.08522
11815,190.0862
11816,190.0872
11817,190.08835
11818,190.0893
11819,190.0906
11820,190.09201
11821,190.09334
11822,190.09465
11823,190.0955
11824,190.09624
11825,190.09735
11826,190.0987
11827,190.09991
11828,190.1012
11829,190.10225
11830,190.10307
11831,190.10435
11832,190.10797
11833,190.11719
11834,190.13583
11835,190.1721
11836,190.22742
11837,190.3071
11838,190.41083
11839,190.5446
11840,190.69499
11841,190.87953
11842,191.10184
11843,191.31842
11844,191.56064
11845,191.82735
11846,192.11644
11847,192.3838
11848,192.66408
11849,192.96246
11850,193.25113
11851,193.5374
11852,193.81943
11853,194.08713
11854,194.36377
11855,194.62482
11856,194.86815
11857,195.10255
11858,195.33235
11859,195.5476
11860,195.75252
11861,195.94528
11862,196.11426
11863,196.27461
11864,196.42638
11865,196.54926
11866,196.67719
11867,196.77557
11868,196.87154
11869,196.9508
11870,197.02287
11871,197.0792
11872,197.13083
11873,197.17337
11874,197.20656
11875,197.23671
11876,197.25876
11877,197.27618
11878,197.29102
11879,197.30284
11880,197.3136
11881,197.32259
11882,197.33217
11883,197.34192
11884,197.35303
11885,197.36629
11886,197.3817
11887,197.40126
11888,197.41945
11889,197.44229
11890,197.47003
11891,197.49858
11892,197.53334
11893,197.57185
11894,197.60866
11895,197.65356
11896,197.70027
11897,197.75262
11898,197.80234
11899,197.85936
11900,197.91644
11901,197.97365
11902,198.03197
11903,198.09657
11904,198.15395
11905,198.21655
11906,198.27324
11907,198.33554
11908,198.38925
11909,198.44531
11910,198.49348
11911,198.54103
11912,198.58781
11913,198.62462
11914,198.66411
11915,198.69675
11916,198.72592
11917,198.75385
11918,198.7761
11919,198.7978
11920,198.81563
11921,198.83209
11922,198.84549
11923,198.85687
11924,198.867
11925,198.8761
11926,198.88333
11927,198.89032
11928,198.8967
11929,198.90276
11930,198.90866
11931,198.91486
11932,198.92116
11933,198.92761
11934,198.93463
11935,198.94197
11936,198.95045
11937,198.95934
11938,198.96936
11939,198.9789
11940,198.98944
11941,199.00114
11942,199.01282
11943,199.02528
11944,199.0381
11945,199.05122
11946,199.0642
11947,199.07869
11948,199.0926
11949,199.10565
11950,199.11955
11951,199.13269
11952,199.14697
11953,199.16013
11954,199.17285
11955,199.18437
11956,199.19615
11957,199.20764
11958,199.21843
11959,199.22809
11960,199.23755
11961,199.24638
11962,199.2541
11963,199.26126
11964,199.2679
11965,199.27322
11966,199.27818
11967,199.28255
11968,199.28647
11969,199.28992
11970,199.29282
11971,199.29512
11972,199.2971
11973,199.2991
11974,199.30064
11975,199.30165
11976,199.30241
11977,199.30283
11978,199.3034
11979,199.3043
11980,199.30516
11981,199.30586
11982,199.30655
11983,199.30714
11984,199.30821
11985,199.30923
11986,199.3106
11987,199.31168
11988,199.31267
11989,199.31383
11990,199.31476
11991,199.31569
11992,199.31654
11993,199.31729
11994,199.318
11995,199.31912
11996,199.32027
11997,199.32137
11998,199.32251
11999,199.32391
12000,199.32533
12001,199.32726
12002,199.32893
12003,199.33047
12004,199.33244
12005,199.33463
12006,199.33662
12007,199.33882
12008,199.34125
12009,199.3435
12010,199.34558
12011,199.34802
12012,199.35068
12013,199.35307
12014,199.35529
12015,199.35783
12016,199.3598
12017,199.36162
12018,199.36346
12019,199.36517
12020,199.36682
12021,199.36855
12022,199.37
12023,199.37146
12024,199.37291
12025,199.37418
12026,199.37529
12027,199.37692
12028,199.37827
12029,199.37944
12030,199.38011
12031,199.38069
12032,199.38126
12033,199.38142
12034,199.38173
12035,199.3822
12036,199.38268
12037,199.38315
12038,199.38356
12039,199.38399
12040,199.38426
12041,199.38426
12042,199.38414
12043,199.38391
12044,199.38335
12045,199.38284
12046,199.38248
12047,199.38206
12048,199.38174
12049,199.38147
12050,199.38118
12051,199.3806
12052,199.37999
12053,199.37929
12054,199.37856
12055,199.3778
12056,199.37735
12057,199.37715
12058,199.37698
12059,199.37657
12060,199.37625
12061,199.3762
12062,199.37636
12063,199.37642
12064,199.37639
12065,199.37624
12066,199.37616
12067,199.37633
12068,199.37639
12069,199.37628
12070,199.37622
12071,199.37634
12072,199.3768
12073,199.37746
12074,199.37848
12075,199.37944
12076,199.38089
12077,199.38208
12078,199.38348
12079,199.38528
12080,199.38734
12081,199.38931
12082,199.39127
12083,199.39323
12084,199.39513
12085,199.39732
12086,199.39935
12087,199.4012
12088,199.40256
12089,199.4038
12090,199.40454
12091,199.40514
12092,199.40596
12093,199.40674
12094,199.40715
12095,199.40753
12096,199.40784
12097,199.40811
12098,199.40837
12099,199.40863
12100,199.40887
12101,199.40915
12102,199.40941
12103,199.40936
12104,199.40932
12105,199.40942
12106,199.40926
12107,199.40913
12108,199.40941
12109,199.40936
12110,199.4092
12111,199.40918
12112,199.40916
12113,199.40916
12114,199.40913
12115,199.40913
12116,199.40913
12117,199.40913
12118,199.40907
12119,199.40869
12120,199.40814
12121,199.40762
12122,199.4071
12123,199.4063
12124,199.40524
12125,199.40424
12126,199.40312
12127,199.40208
12128,199.40112
12129,199.40047
12130,199.39992
12131,199.39932
12132,199.39859
12133,199.39806
12134,199.39775
12135,199.39742
12136,199.397
12137,199.39616
12138,199.39542
12139,199.39465
12140,199.39407
12141,199.39342
12142,199.39302
12143,199.39255
12144,199.3921
12145,199.39151
12146,199.39091
12147,199.39061
12148,199.39023
12149,199.39
12150,199.38985
12151,199.38947
12152,199.389
12153,199.38843
12154,199.388
12155,199.38799
12156,199.38803
12157,199.38808
12158,199.38802
12159,199.38805
12160,199.38826
12161,199.38846
12162,199.38832
12163,199.3882
12164,199.38809
12165,199.38799
12166,199.3879
12167,199.38753
12168,199.38736
12169,199.38739
12170,199.3873
12171,199.38724
12172,199.38724
12173,199.38753
12174,199.38818
12175,199.38933
12176,199.3908
12177,199.3924
12178,199.39378
12179,199.39514
12180,199.39677
12181,199.39873
12182,199.40073
12183,199.40244
12184,199.40427
12185,199.40596
12186,199.40746
12187,199.40865
12188,199.40988
12189,199.41107
12190,199.412
12191,199.41306
12192,199.41383
12193,199.4142
12194,199.4146
12195,199.41464
12196,199.41437
12197,199.41418
12198,199.41423
12199,199.4142
12200,199.41408
12201,199.41399
12202,199.41393
12203,199.41386
12204,199.41374
12205,199.41357
12206,199.4136
12207,199.41367
12208,199.41368
12209,199.4137
12210,199.41371
12211,199.41374
12212,199.41379
12213,199.41386
12214,199.41388
12215,199.41393
12216,199.41391
12217,199.41382
12218,199.41379
12219,199.41376
12220,199.41373
12221,199.41374
12222,199.41373
12223,199.4137
12224,199.4137
12225,199.4139
12226,199.41402
12227,199.414
12228,199.41394
12229,199.41383
12230,199.41379
12231,199.41354
12232,199.41342
12233,199.41342
12234,199.41325
12235,199.41284
12236,199.41237
12237,199.41246
12238,199.41258
12239,199.4124
12240,199.41203
12241,199.41127
12242,199.41034
12243,199.40906
12244,199.40785
12245,199.4066
12246,199.40561
12247,199.40482
12248,199.40392
12249,199.40297
12250,199.40189
12251,199.40083
12252,199.39983
12253,199.39886
12254,199.39769
12255,199.39636
12256,199.39507
12257,199.39362
12258,199.3923
12259,199.39117
12260,199.39014
12261,199.38916
12262,199.38818
12263,199.38747
12264,199.38692
12265,199.38657
12266,199.38623
12267,199.38591
12268,199.38586
12269,199.38611
12270,199.38635
12271,199.38638
12272,199.38649
12273,199.3871
12274,199.38765
12275,199.38805
12276,199.38809
12277,199.38853
12278,199.38908
12279,199.3898
12280,199.39082
12281,199.39198
12282,199.39308
12283,199.39436
12284,199.39594
12285,199.39764
12286,199.39958
12287,199.40144
12288,199.40317
12289,199.40488
12290,199.40656
12291,199.4082
12292,199.40964
12293,199.41112
12294,199.41278
12295,199.41438
12296,199.41612
12297,199.41771
12298,199.41916
12299,199.42052
12300,199.42139
12301,199.42242
12302,199.42337
12303,199.42401
12304,199.42455
12305,199.42485
12306,199.4248
12307,199.42484
12308,199.42496
12309,199.425
12310,199.42488
12311,199.42436
12312,199.42317
12313,199.42195
12314,199.42064
12315,199.41911
12316,199.41739
12317,199.41605
12318,199.41454
12319,199.41257
12320,199.4103
12321,199.40808
12322,199.40587
12323,199.40344
12324,199.40128
12325,199.39912
12326,199.39633
12327,199.39386
12328,199.39139
12329,199.38918
12330,199.38713
12331,199.38509
12332,199.38336
12333,199.3816
12334,199.37996
12335,199.37851
12336,199.37617
12337,199.37614
12338,199.3762
12339,199.37636
12340,199.37692
12341,199.37941
12342,199.3867
12343,199.40211
12344,199.43053
12345,199.47855
12346,199.54492
12347,199.64131
12348,199.75801
12349,199.90282
12350,200.0675
12351,200.25266
12352,200.47903
12353,200.7111
12354,200.94643
12355,201.21352
12356,201.47116
12357,201.73782
12358,202.01749
12359,202.28276
12360,202.54858
12361,202.83096
12362,203.09222
12363,203.34657
12364,203.57837
12365,203.82228
12366,204.0354
12367,204.26181
12368,204.45242
12369,204.65471
12370,204.82117
12371,204.9889
12372,205.1399
12373,205.27008
12374,205.39629
12375,205.50523
12376,205.59573
12377,205.68211
12378,205.7528
12379,205.81525
12380,205.87018
12381,205.9132
12382,205.94878
12383,205.97704
12384,206.001
12385,206.0177
12386,206.03175
12387,206.0422
12388,206.05022
12389,206.05818
12390,206.06757
12391,206.07805
12392,206.0913
12393,206.10695
12394,206.127
12395,206.14859
12396,206.1745
12397,206.20541
12398,206.24136
12399,206.27922
12400,206.32083
12401,206.3672
12402,206.41193
12403,206.46378
12404,206.51411
12405,206.56418
12406,206.618
12407,206.66917
12408,206.7182
12409,206.76764
12410,206.8164
12411,206.86578
12412,206.9098
12413,206.95628
12414,206.99841
12415,207.04094
12416,207.07878
12417,207.11555
12418,207.14868
12419,207.18294
12420,207.21146
12421,207.23973
12422,207.26744
12423,207.29027
12424,207.31284
12425,207.33348
12426,207.35248
12427,207.36972
12428,207.3862
12429,207.4016
12430,207.4143
12431,207.42795
12432,207.44122
12433,207.45255
12434,207.46475
12435,207.4758
12436,207.48741
12437,207.49898
12438,207.5098
12439,207.5204
12440,207.53073
12441,207.54128
12442,207.55278
12443,207.56345
12444,207.57571
12445,207.58717
12446,207.59912
12447,207.61087
12448,207.62267
12449,207.63542
12450,207.64728
12451,207.66025
12452,207.67268
12453,207.68475
12454,207.69746
12455,207.70895
12456,207.72176
12457,207.73358
12458,207.74443
12459,207.75586
12460,207.76633
12461,207.77715
12462,207.78671
12463,207.79645
12464,207.80591
12465,207.81503
12466,207.82292
12467,207.83096
12468,207.83853
12469,207.84601
12470,207.85269
12471,207.85867
12472,207.86461
12473,207.87035
12474,207.87547
12475,207.87987
12476,207.88417
12477,207.88776
12478,207.89052
12479,207.893
12480,207.89542
12481,207.89725
12482,207.89883
12483,207.90028
12484,207.90175
12485,207.90363
12486,207.90508
12487,207.90642
12488,207.908
12489,207.90971
12490,207.91171
12491,207.91344
12492,207.91505
12493,207.91656
12494,207.91805
12495,207.91953
12496,207.92107
12497,207.92258
12498,207.92438
12499,207.92632
12500,207.92813
12501,207.93013
12502,207.93245
12503,207.93484
12504,207.93721
12505,207.93991
12506,207.94287
12507,207.94554
12508,207.94806
12509,207.95044
12510,207.95273
12511,207.95485
12512,207.9569
12513,207.9589
12514,207.96104
12515,207.96294
12516,207.96495
12517,207.96742
12518,207.96954
12519,207.97128
12520,207.97295
12521,207.97481
12522,207.97652
12523,207.97827
12524,207.9799
12525,207.98125
12526,207.9822
12527,207.98306
12528,207.9839
12529,207.9847
12530,207.98506
12531,207.98546
12532,207.98582
12533,207.98619
12534,207.98659
12535,207.98671
12536,207.98695
12537,207.98735
12538,207.98767
12539,207.98773
12540,207.98758
12541,207.98738
12542,207.98701
12543,207.98662
12544,207.98622
12545,207.98573
12546,207.98518
12547,207.98445
12548,207.98363
12549,207.98282
12550,207.98192
12551,207.98102
12552,207.98013
12553,207.97935
12554,207.97884
12555,207.97879
12556,207.9787
12557,207.97858
12558,207.97844
12559,207.97868
12560,207.979
12561,207.97925
12562,207.97937
12563,207.97946
12564,207.97955
12565,207.9798
12566,207.98026
12567,207.98122
12568,207.98254
12569,207.9839
12570,207.98552
12571,207.98741
12572,207.98914
12573,207.99101
12574,207.99251
12575,207.99391
12576,207.99481
12577,207.99565
12578,207.99663
12579,207.99785
12580,207.99901
12581,208.00027
12582,208.00148
12583,208.00255
12584,208.00313
12585,208.00383
12586,208.00464
12587,208.00533
12588,208.00577
12589,208.00616
12590,208.00653
12591,208.00671
12592,208.00679
12593,208.0066
12594,208.00636
12595,208.00623
12596,208.00615
12597,208.00607
12598,208.00616
12599,208.00644
12600,208.00647
12601,208.00664
12602,208.00717
12603,208.00761
12604,208.00798
12605,208.00822
12606,208.0081
12607,208.00777
12608,208.0076
12609,208.00749
12610,208.00746
12611,208.0074
12612,208.00737
12613,208.00763
12614,208.00822
12615,208.00912
12616,208.01012
12617,208.01105
12618,208.01187
12619,208.01265
12620,208.01318
12621,208.01343
12622,208.01372
12623,208.01393
12624,208.01413
12625,208.01431
12626,208.01442
12627,208.01451
12628,208.0147
12629,208.01486
12630,208.01482
12631,208.01471
12632,208.01424
12633,208.01357
12634,208.01283
12635,208.01189
12636,208.01082
12637,208.00981
12638,208.00874
12639,208.00777
12640,208.00674
12641,208.00578
12642,208.00458
12643,208.00351
12644,208.0028
12645,208.00203
12646,208.00137
12647,208.00089
12648,208.00085
12649,208.00107
12650,208.0011
12651,208.00116
12652,208.00117
12653,208.00105
12654,208.00072
12655,208.0002
12656,207.9996
12657,207.99901
12658,207.99883
12659,207.99873
12660,207.99867
12661,207.99854
12662,207.99829
12663,207.99805
12664,207.99776
12665,207.99745
12666,207.99715
12667,207.99701
12668,207.99684
12669,207.99637
12670,207.99608
12671,207.99593
12672,207.99582
12673,207.99559
12674,207.99518
12675,207.99475
12676,207.99419
12677,207.99373
12678,207.99321
12679,207.99254
12680,207.992
12681,207.99146
12682,207.99094
12683,207.99043
12684,207.98994
12685,207.98958
12686,207.98947
12687,207.98924
12688,207.98885
12689,207.9886
12690,207.98843
12691,207.98842
12692,207.98872
12693,207.98903
12694,207.98927
12695,207.98944
12696,207.98953
12697,207.98946
12698,207.98917
12699,207.9888
12700,207.98845
12701,207.98856
12702,207.98927
12703,207.99017
12704,207.9913
12705,207.99245
12706,207.99364
12707,207.99477
12708,207.99594
12709,207.99742
12710,207.9988
12711,208.00017
12712,208.00114
12713,208.00186
12714,208.00272
12715,208.0038
12716,208.0051
12717,208.0062
12718,208.00703
12719,208.00763
12720,208.0081
12721,208.00835
12722,208.00829
12723,208.00816
12724,208.00793
12725,208.0077
12726,208.00755
12727,208.00746
12728,208.00722
12729,208.00656
12730,208.00629
12731,208.0059
12732,208.00563
12733,208.0058
12734,208.00607
12735,208.00638
12736,208.00671
12737,208.00702
12738,208.00735
12739,208.00793
12740,208.00851
12741,208.00896
12742,208.00891
12743,208.0088
12744,208.00871
12745,208.00862
12746,208.00838
12747,208.0079
12748,208.00735
12749,208.00655
12750,208.00537
12751,208.00383
12752,208.00249
12753,208.00134
12754,208.0002
12755,207.99911
12756,207.99792
12757,207.99718
12758,207.99663
12759,207.99623
12760,207.99586
12761,207.99596
12762,207.99615
12763,207.99617
12764,207.99597
12765,207.99556
12766,207.9951
12767,207.99472
12768,207.99461
12769,207.99448
12770,207.99428
12771,207.99396
12772,207.99358
12773,207.99323
12774,207.99287
12775,207.99251
12776,207.99217
12777,207.99179
12778,207.9916
12779,207.99153
12780,207.99142
12781,207.9916
12782,207.99199
12783,207.99265
12784,207.99347
12785,207.99443
12786,207.99556
12787,207.99698
12788,207.99847
12789,208.00015
12790,208.0017
12791,208.00325
12792,208.00476
12793,208.00606
12794,208.00735
12795,208.00858
12796,208.00958
12797,208.0105
12798,208.01146
12799,208.01244
12800,208.01344
12801,208.01445
12802,208.01527
12803,208.01613
12804,208.01694
12805,208.01779
12806,208.01845
12807,208.01872
12808,208.01881
12809,208.01868
12810,208.01878
12811,208.01907
12812,208.0195
12813,208.0199
12814,208.0201
12815,208.02023
12816,208.0204
12817,208.02057
12818,208.02081
12819,208.02106
12820,208.02129
12821,208.02168
12822,208.02173
12823,208.02144
12824,208.02086
12825,208.01984
12826,208.01878
12827,208.0181
12828,208.01735
12829,208.0164
12830,208.01512
12831,208.0135
12832,208.01218
12833,208.01088
12834,208.00992
12835,208.00993
12836,208.01291
12837,208.02116
12838,208.04128
12839,208.07516
12840,208.13007
12841,208.21227
12842,208.31885
12843,208.45215
12844,208.60814
12845,208.78194
12846,208.99666
12847,209.23389
12848,209.48253
12849,209.74684
12850,210.00494
12851,210.29619
12852,210.58228
12853,210.87297
12854,211.17148
12855,211.45001
12856,211.724
12857,211.99486
12858,212.26479
12859,212.52672
12860,212.78534
12861,213.02539
12862,213.24306
12863,213.46486
12864,213.66318
12865,213.84433
12866,214.01381
12867,214.18234
12868,214.31764
12869,214.4524
12870,214.56754
12871,214.67072
12872,214.75511
12873,214.83592
12874,214.90549
12875,214.95947
12876,215.00848
12877,215.04678
12878,215.08026
12879,215.10512
12880,215.12724
12881,215.14453
12882,215.15947
12883,215.17072
12884,215.18172
12885,215.1912
12886,215.20175
12887,215.21371
12888,215.226
12889,215.24167
12890,215.25887
12891,215.27948
12892,215.30116
12893,215.32605
12894,215.35457
12895,215.38773
12896,215.42003
12897,215.45953
12898,215.50165
12899,215.5463
12900,215.5958
12901,215.64352
12902,215.69518
12903,215.75157
12904,215.80649
12905,215.866
12906,215.92111
12907,215.9801
12908,216.04117
12909,216.09921
12910,216.16013
12911,216.21593
12912,216.27037
12913,216.32448
12914,216.37764
12915,216.42325
12916,216.47089
12917,216.51198
12918,216.5484
12919,216.58168
12920,216.61128
12921,216.64058
12922,216.66467
12923,216.684
12924,216.70389
12925,216.71953
12926,216.73323
12927,216.74535
12928,216.75513
12929,216.76334
12930,216.77129
12931,216.7783
12932,216.78415
12933,216.79024
12934,216.7958
12935,216.80214
12936,216.80852
12937,216.81555
12938,216.82317
12939,216.8316
12940,216.84106
12941,216.8506
12942,216.86182
12943,216.87314
12944,216.8864
12945,216.8994
12946,216.91393
12947,216.92897
12948,216.94357
12949,216.95966
12950,216.97409
12951,216.98918
12952,217.00371
12953,217.01889
12954,217.03377
12955,217.04753
12956,217.06151
12957,217.0751
12958,217.08807
12959,217.1
12960,217.1121
12961,217.12248
12962,217.1324
12963,217.14154
12964,217.14996
12965,217.15749
12966,217.16441
12967,217.17043
12968,217.1755
12969,217.17993
12970,217.1838
12971,217.18686
12972,217.18945
12973,217.19174
12974,217.19359
12975,217.19508
12976,217.1961
12977,217.19708
12978,217.19809
12979,217.19937
12980,217.20079
12981,217.2023
12982,217.20375
12983,217.20499
12984,217.20605
12985,217.20734
12986,217.20877
12987,217.21008
12988,217.21107
12989,217.21205
12990,217.2129
12991,217.21376
12992,217.21481
12993,217.21591
12994,217.21677
12995,217.218
12996,217.21935
12997,217.22061
12998,217.22191
12999,217.22334
13000,217.22487
13001,217.22679
13002,217.22862
13003,217.23044
13004,217.23238
13005,217.23447
13006,217.23665
13007,217.23871
13008,217.2411
13009,217.24344
13010,217.24596
13011,217.24837
13012,217.25116
13013,217.25388
13014,217.25713
13015,217.26
13016,217.26276
13017,217.26529
13018,217.26776
13019,217.26979
13020,217.27197
13021,217.27394
13022,217.2759
13023,217.27776
13024,217.27945
13025,217.28105
13026,217.28279
13027,217.28404
13028,217.28494
13029,217.28593
13030,217.28712
13031,217.28793
13032,217.28905
13033,217.28983
13034,217.2903
13035,217.29073
13036,217.2912
13037,217.29161
13038,217.2919
13039,217.29213
13040,217.2924
13041,217.29268
13042,217.29286
13043,217.29303
13044,217.2929
13045,217.29279
13046,217.29335
13047,217.29417
13048,217.29492
13049,217.29568
13050,217.29642
13051,217.29704
13052,217.29773
13053,217.29842
13054,217.29901
13055,217.29951
13056,217.30011
13057,217.30054
13058,217.30069
13059,217.30049
13060,217.30019
13061,217.29994
13062,217.29991
13063,217.29987
13064,217.29979
13065,217.29974
13066,217.29967
13067,217.29959
13068,217.29959
13069,217.29965
13070,217.29968
13071,217.30019
13072,217.30096
13073,217.30188
13074,217.30278
13075,217.30367
13076,217.30443
13077,217.3053
13078,217.30627
13079,217.30731
13080,217.30829
13081,217.30919
13082,217.31018
13083,217.31111
13084,217.3118
13085,217.31238
13086,217.3129
13087,217.3134
13088,217.31389
13089,217.31432
13090,217.31471
13091,217.31502
13092,217.31523
13093,217.31506
13094,217.31502
13095,217.31502
13096,217.31502
13097,217.31502
13098,217.31502
13099,217.31502
13100,217.31502
13101,217.31502
13102,217.3151
13103,217.3151
13104,217.3151
13105,217.31506
13106,217.31508
13107,217.31508
13108,217.31503
13109,217.31456
13110,217.31375
13111,217.31288
13112,217.31209
13113,217.31097
13114,217.31012
13115,217.30939
13116,217.3086
13117,217.3078
13118,217.30717
13119,217.30641
13120,217.30566
13121,217.30508
13122,217.30447
13123,217.30411
13124,217.30386
13125,217.3036
13126,217.30333
13127,217.30312
13128,217.30284
13129,217.3026
13130,217.30232
13131,217.30203
13132,217.30186
13133,217.30173
13134,217.30153
13135,217.30168
13136,217.30182
13137,217.30191
13138,217.30208
13139,217.30186
13140,217.30199
13141,217.30186
13142,217.30185
13143,217.30241
13144,217.30327
13145,217.30428
13146,217.30553
13147,217.30669
13148,217.30771
13149,217.30876
13150,217.31
13151,217.3115
13152,217.31277
13153,217.31378
13154,217.31448
13155,217.31532
13156,217.31639
13157,217.31758
13158,217.31879
13159,217.31978
13160,217.32028
13161,217.32063
13162,217.321
13163,217.32127
13164,217.32112
13165,217.32085
13166,217.32071
13167,217.32057
13168,217.32054
13169,217.32054
13170,217.32048
13171,217.32028
13172,217.31973
13173,217.31941
13174,217.31895
13175,217.31812
13176,217.3172
13177,217.31627
13178,217.315
13179,217.31407
13180,217.31306
13181,217.31172
13182,217.3105
13183,217.30917
13184,217.30785
13185,217.30647
13186,217.3052
13187,217.3038
13188,217.30272
13189,217.30167
13190,217.30037
13191,217.29886
13192,217.29741
13193,217.29596
13194,217.29468
13195,217.29347
13196,217.29248
13197,217.29175
13198,217.29102
13199,217.29054
13200,217.29024
13201,217.28989
13202,217.28932
13203,217.28885
13204,217.2884
13205,217.28807
13206,217.28781
13207,217.288
13208,217.28847
13209,217.28928
13210,217.29039
13211,217.29184
13212,217.29327
13213,217.29448
13214,217.29547
13215,217.29674
13216,217.29816
13217,217.29967
13218,217.30135
13219,217.30293
13220,217.30452
13221,217.30592
13222,217.30705
13223,217.3081
13224,217.30925
13225,217.31013
13226,217.31107
13227,217.31197
13228,217.31287
13229,217.31366
13230,217.31453
13231,217.31564
13232,217.31683
13233,217.31795
13234,217.31837
13235,217.3186
13236,217.319
13237,217.3196
13238,217.32019
13239,217.32059
13240,217.32076
13241,217.32129
13242,217.32181
13243,217.32222
13244,217.32259
13245,217.32297
13246,217.32324
13247,217.32353
13248,217.32387
13249,217.32405
13250,217.32423
13251,217.3245
13252,217.32484
13253,217.3252
13254,217.3255
13255,217.32576
13256,217.32619
13257,217.32631
13258,217.32637
13259,217.3263
13260,217.32614
13261,217.32573
13262,217.3252
13263,217.32437
13264,217.32336
13265,217.32237
13266,217.32137
13267,217.32031
13268,217.31918
13269,217.31796
13270,217.31656
13271,217.31511
13272,217.31381
13273,217.31259
13274,217.31146
13275,217.3107
13276,217.31003
13277,217.30939
13278,217.30896
13279,217.30875
13280,217.30855
13281,217.30833
13282,217.30823
13283,217.30807
13284,217.30789
13285,217.30798
13286,217.3081
13287,217.30814
13288,217.30814
13289,217.3081
13290,217.30815
13291,217.30795
13292,217.30742
13293,217.30687
13294,217.30646
13295,217.30606
13296,217.3062
13297,217.30663
