realx,realy
1643,-92.01344
1644,-92.008255
1645,-92.002625
1646,-91.99885
1647,-91.99607
1648,-91.995834
1649,-91.99525
1650,-91.9909
1651,-91.98611
1652,-91.98114
1653,-91.98004
1654,-91.977806
1655,-91.977516
1656,-91.97758
1657,-91.97582
1658,-91.973625
1659,-91.97192
1660,-91.9709
1661,-91.97651
1662,-91.984665
1663,-91.99301
1664,-92.00269
1665,-92.0104
1666,-92.01541
1667,-92.01799
1668,-92.01809
1669,-92.01666
1670,-92.014336
1671,-92.010704
1672,-92.01059
1673,-92.00994
1674,-92.01287
1675,-92.014915
1676,-92.01763
1677,-92.02061
1678,-92.021675
1679,-92.02133
1680,-92.02104
1681,-92.02098
1682,-92.022224
1683,-92.02179
1684,-92.019135
1685,-92.0133
1686,-92.00773
1687,-91.99933
1688,-91.99491
1689,-91.98732
1690,-91.97091
1691,-91.9303
1692,-91.85036
1693,-91.723755
1694,-91.544815
1695,-91.29843
1696,-91.001656
1697,-90.682526
1698,-90.30206
1699,-89.89364
1700,-89.476555
1701,-89.08124
1702,-88.65175
1703,-88.22106
1704,-87.81878
1705,-87.38732
1706,-86.98675
1707,-86.56075
1708,-86.155
1709,-85.74757
1710,-85.35292
1711,-85.00808
1712,-84.65288
1713,-84.313675
1714,-83.9943
1715,-83.70945
1716,-83.42085
1717,-83.16644
1718,-82.93595
1719,-82.75369
1720,-82.59532
1721,-82.47322
1722,-82.37041
1723,-82.28413
1724,-82.19418
1725,-82.104454
1726,-82.02233
1727,-81.93687
1728,-81.8674
1729,-81.80873
1730,-81.77224
1731,-81.75561
1732,-81.76472
1733,-81.799644
1734,-81.85377
1735,-81.92956
1736,-82.0128
1737,-82.09426
1738,-82.165375
1739,-82.23183
1740,-82.28788
1741,-82.330315
1742,-82.36658
1743,-82.389275
1744,-82.41154
1745,-82.42666
1746,-82.44189
1747,-82.45441
1748,-82.469666
1749,-82.48109
1750,-82.49406
1751,-82.50278
1752,-82.51337
1753,-82.51849
1754,-82.52463
1755,-82.52747
1756,-82.53198
1757,-82.53287
1758,-82.537224
1759,-82.5387
1760,-82.54105
1761,-82.54296
1762,-82.54657
1763,-82.55051
1764,-82.55676
1765,-82.562
1766,-82.56717
1767,-82.5709
1768,-82.57591
1769,-82.57971
1770,-82.58517
1771,-82.59171
1772,-82.596146
1773,-82.59992
1774,-82.60243
1775,-82.60392
1776,-82.60397
1777,-82.602715
1778,-82.603615
1779,-82.60598
1780,-82.60793
1781,-82.61004
1782,-82.61146
1783,-82.61159
1784,-82.61081
1785,-82.610985
1786,-82.61134
1787,-82.612656
1788,-82.61443
1789,-82.61718
1790,-82.61958
1791,-82.62161
1792,-82.623505
1793,-82.62586
1794,-82.62808
1795,-82.63139
1796,-82.63513
1797,-82.64
1798,-82.64457
1799,-82.646286
1800,-82.64558
1801,-82.644005
1802,-82.64493
1803,-82.64653
1804,-82.64942
1805,-82.65234
1806,-82.653694
1807,-82.65306
1808,-82.653496
1809,-82.653854
1810,-82.65557
1811,-82.65661
1812,-82.660904
1813,-82.66391
1814,-82.66901
1815,-82.67314
1816,-82.67753
1817,-82.67876
1818,-82.68164
1819,-82.68209
1820,-82.68385
1821,-82.683556
1822,-82.684616
1823,-82.68567
1824,-82.69098
1825,-82.69545
1826,-82.70222
1827,-82.706665
1828,-82.71317
1829,-82.717125
1830,-82.720345
1831,-82.720604
1832,-82.719315
1833,-82.71922
1834,-82.720215
1835,-82.721405
1836,-82.72254
1837,-82.722145
1838,-82.72283
1839,-82.72154
1840,-82.72044
1841,-82.71836
1842,-82.71501
1843,-82.712456
1844,-82.7092
1845,-82.70484
1846,-82.69952
1847,-82.69525
1848,-82.6913
1849,-82.6866
1850,-82.680824
1851,-82.67605
1852,-82.67193
1853,-82.670746
1854,-82.66988
1855,-82.67015
1856,-82.66847
1857,-82.66747
1858,-82.66645
1859,-82.66569
1860,-82.66452
1861,-82.665344
1862,-82.664665
1863,-82.66422
1864,-82.66346
1865,-82.66182
1866,-82.65839
1867,-82.65597
1868,-82.65264
1869,-82.65116
1870,-82.64969
1871,-82.65174
1872,-82.65341
1873,-82.65705
1874,-82.65852
1875,-82.66241
1876,-82.66511
1877,-82.667534
1878,-82.66868
1879,-82.66907
1880,-82.66793
1881,-82.66801
1882,-82.668015
1883,-82.66903
1884,-82.66911
1885,-82.67137
1886,-82.67285
1887,-82.67438
1888,-82.674545
1889,-82.67372
1890,-82.67155
1891,-82.66714
1892,-82.66217
1893,-82.657486
1894,-82.65389
1895,-82.65176
1896,-82.65139
1897,-82.651436
1898,-82.653404
1899,-82.65683
1900,-82.66127
1901,-82.66442
1902,-82.66544
1903,-82.665245
1904,-82.6625
1905,-82.65815
1906,-82.653595
1907,-82.6485
1908,-82.6415
1909,-82.6339
1910,-82.62448
1911,-82.6163
1912,-82.60846
1913,-82.60332
1914,-82.600296
1915,-82.60042
1916,-82.60195
1917,-82.60475
1918,-82.6068
1919,-82.61018
1920,-82.614075
1921,-82.61833
1922,-82.62362
1923,-82.62767
1924,-82.627556
1925,-82.62629
1926,-82.62224
1927,-82.6185
1928,-82.61604
1929,-82.61546
1930,-82.61426
1931,-82.61505
1932,-82.61821
1933,-82.62142
1934,-82.623314
1935,-82.62655
1936,-82.62936
1937,-82.63222
1938,-82.63328
1939,-82.63404
1940,-82.63498
1941,-82.63536
1942,-82.63328
1943,-82.63132
1944,-82.63009
1945,-82.628815
1946,-82.627464
1947,-82.628075
1948,-82.62997
1949,-82.63064
1950,-82.63106
1951,-82.63271
1952,-82.6377
1953,-82.64242
1954,-82.64819
1955,-82.652954
1956,-82.65803
1957,-82.66256
1958,-82.66769
1959,-82.6716
1960,-82.67403
1961,-82.67457
1962,-82.67373
1963,-82.672844
1964,-82.67013
1965,-82.66562
1966,-82.660965
1967,-82.655754
1968,-82.65175
1969,-82.65019
1970,-82.65147
1971,-82.65396
1972,-82.65747
1973,-82.66215
1974,-82.664505
1975,-82.66337
1976,-82.65922
1977,-82.65299
1978,-82.646385
1979,-82.64458
1980,-82.64475
1981,-82.649254
1982,-82.65411
1983,-82.66216
1984,-82.6701
1985,-82.67555
1986,-82.67977
1987,-82.682144
1988,-82.68264
1989,-82.684555
1990,-82.68471
1991,-82.68363
1992,-82.68107
1993,-82.680626
1994,-82.67907
1995,-82.68024
1996,-82.68284
1997,-82.68953
1998,-82.69416
1999,-82.69968
2000,-82.70304
2001,-82.70723
2002,-82.70988
2003,-82.71309
2004,-82.713165
2005,-82.71152
2006,-82.70825
2007,-82.704
2008,-82.69861
2009,-82.69259
2010,-82.68663
2011,-82.676994
2012,-82.66637
2013,-82.65553
2014,-82.64638
2015,-82.6369
2016,-82.62794
2017,-82.61874
2018,-82.61392
2019,-82.613045
2020,-82.61657
2021,-82.62245
2022,-82.63152
2023,-82.640816
2024,-82.64716
2025,-82.65373
2026,-82.65857
2027,-82.66298
2028,-82.66547
2029,-82.66732
2030,-82.6671
2031,-82.666306
2032,-82.66627
2033,-82.664825
2034,-82.66347
2035,-82.66265
2036,-82.6647
2037,-82.66728
2038,-82.67069
2039,-82.672905
2040,-82.67268
2041,-82.670494
2042,-82.66554
2043,-82.66006
2044,-82.65386
2045,-82.645355
2046,-82.63544
2047,-82.625626
2048,-82.61651
2049,-82.61018
2050,-82.60395
2051,-82.59963
2052,-82.59642
2053,-82.596146
2054,-82.59544
2055,-82.59622
2056,-82.596115
2057,-82.59716
2058,-82.59681
2059,-82.59718
2060,-82.59738
2061,-82.59761
2062,-82.59695
2063,-82.59627
2064,-82.596596
2065,-82.598816
2066,-82.60506
2067,-82.610664
2068,-82.6184
2069,-82.62561
2070,-82.6376
2071,-82.647835
2072,-82.66198
2073,-82.671425
2074,-82.682846
2075,-82.69101
2076,-82.70132
2077,-82.7088
2078,-82.71591
2079,-82.72039
2080,-82.72301
2081,-82.722786
2082,-82.72153
2083,-82.71842
2084,-82.71756
2085,-82.71613
2086,-82.715324
2087,-82.714874
2088,-82.71638
2089,-82.717255
2090,-82.71621
2091,-82.71738
2092,-82.71958
2093,-82.71984
2094,-82.71854
2095,-82.7153
2096,-82.71028
2097,-82.704605
2098,-82.697495
2099,-82.68736
2100,-82.675804
2101,-82.66403
2102,-82.65281
2103,-82.643005
2104,-82.635315
2105,-82.62793
2106,-82.62158
2107,-82.61309
2108,-82.606
2109,-82.600235
2110,-82.59591
2111,-82.5946
2112,-82.59497
2113,-82.59587
2114,-82.597275
2115,-82.6008
2116,-82.60646
2117,-82.61352
2118,-82.620865
2119,-82.626625
2120,-82.630135
2121,-82.63198
2122,-82.63179
2123,-82.63207
2124,-82.632095
2125,-82.63151
2126,-82.630325
2127,-82.62124
2128,-82.6034
2129,-82.56734
2130,-82.50202
2131,-82.39951
2132,-82.25828
2133,-82.054504
2134,-81.78239
2135,-81.484566
2136,-81.11773
2137,-80.730415
2138,-80.332565
2139,-79.96506
2140,-79.57948
2141,-79.20321
2142,-78.86382
2143,-78.498856
2144,-78.134094
2145,-77.79472
2146,-77.437355
2147,-77.06952
2148,-76.70608
2149,-76.383835
2150,-76.04682
2151,-75.72801
2152,-75.44497
2153,-75.155365
2154,-74.88009
2155,-74.6186
2156,-74.40804
2157,-74.21336
2158,-74.07351
2159,-73.991936
2160,-73.95515
2161,-73.95438
2162,-73.97598
2163,-74.005516
2164,-74.043816
2165,-74.0806
2166,-74.11681
2167,-74.14282
2168,-74.16973
2169,-74.189095
2170,-74.20975
2171,-74.224655
2172,-74.23961
2173,-74.24909
2174,-74.2591
2175,-74.263954
2176,-74.27171
2177,-74.270164
2178,-74.26862
2179,-74.259
2180,-74.24955
2181,-74.2322
2182,-74.216934
2183,-74.194954
2184,-74.16971
2185,-74.14557
2186,-74.12237
2187,-74.1016
2188,-74.08374
2189,-74.066635
2190,-74.051605
2191,-74.04056
2192,-74.02653
2193,-74.01306
2194,-74.000534
2195,-73.98872
2196,-73.97781
2197,-73.96805
2198,-73.95633
2199,-73.946236
2200,-73.93371
2201,-73.92274
2202,-73.907005
2203,-73.89428
2204,-73.88386
2205,-73.875374
2206,-73.87053
2207,-73.865875
2208,-73.86116
2209,-73.85612
2210,-73.85097
2211,-73.8455
2212,-73.840775
2213,-73.83634
2214,-73.83489
2215,-73.83538
2216,-73.83877
2217,-73.84319
2218,-73.848045
2219,-73.85545
2220,-73.86693
2221,-73.87768
2222,-73.89071
2223,-73.90172
2224,-73.91022
2225,-73.91801
2226,-73.926544
2227,-73.931725
2228,-73.93571
2229,-73.93998
2230,-73.94116
2231,-73.94167
2232,-73.94254
2233,-73.943565
2234,-73.943886
2235,-73.94396
2236,-73.94153
2237,-73.9381
2238,-73.9346
2239,-73.93248
2240,-73.93151
2241,-73.93224
2242,-73.93195
2243,-73.93041
2244,-73.92868
2245,-73.92848
2246,-73.9281
2247,-73.92774
2248,-73.92841
2249,-73.93106
2250,-73.93465
2251,-73.93931
2252,-73.94013
2253,-73.93709
2254,-73.93154
2255,-73.92653
2256,-73.92147
2257,-73.91774
2258,-73.912674
2259,-73.908775
2260,-73.90256
2261,-73.898636
2262,-73.89837
2263,-73.900375
2264,-73.903305
2265,-73.90616
2266,-73.908134
2267,-73.90762
2268,-73.90646
2269,-73.90499
2270,-73.90396
2271,-73.902794
2272,-73.8994
2273,-73.89645
2274,-73.893005
2275,-73.89024
2276,-73.888336
2277,-73.88359
2278,-73.88067
2279,-73.876915
2280,-73.87536
2281,-73.87306
2282,-73.872635
2283,-73.8726
2284,-73.878075
2285,-73.88303
2286,-73.89116
2287,-73.897675
2288,-73.905365
2289,-73.907845
2290,-73.90822
2291,-73.90302
2292,-73.895874
2293,-73.88799
2294,-73.88258
2295,-73.876884
2296,-73.87342
2297,-73.86855
2298,-73.86551
2299,-73.8582
2300,-73.85624
2301,-73.85214
2302,-73.850365
2303,-73.848595
2304,-73.850006
2305,-73.84906
2306,-73.85041
2307,-73.84995
2308,-73.8485
2309,-73.84483
2310,-73.844955
2311,-73.84248
2312,-73.83738
2313,-73.82905
2314,-73.81962
2315,-73.810585
2316,-73.8025
2317,-73.79379
2318,-73.787865
2319,-73.78288
2320,-73.781044
2321,-73.78356
2322,-73.7876
2323,-73.79339
2324,-73.79581
2325,-73.79567
2326,-73.79097
2327,-73.78436
2328,-73.77536
2329,-73.76651
2330,-73.75992
2331,-73.75763
2332,-73.756584
2333,-73.756996
2334,-73.756485
2335,-73.75545
2336,-73.75246
2337,-73.74794
2338,-73.74306
2339,-73.73753
2340,-73.73242
2341,-73.72575
2342,-73.71898
2343,-73.71442
2344,-73.711174
2345,-73.70894
2346,-73.705956
2347,-73.70432
2348,-73.702286
2349,-73.69907
2350,-73.69669
2351,-73.69301
2352,-73.68823
2353,-73.67909
2354,-73.670456
2355,-73.66038
2356,-73.65194
2357,-73.64457
2358,-73.64089
2359,-73.63645
2360,-73.63438
2361,-73.62749
2362,-73.62072
2363,-73.613014
2364,-73.60698
2365,-73.603874
2366,-73.605064
2367,-73.60935
2368,-73.61471
2369,-73.61802
2370,-73.62011
2371,-73.62148
2372,-73.62287
2373,-73.62574
2374,-73.63033
2375,-73.63703
2376,-73.64322
2377,-73.649025
2378,-73.65292
2379,-73.65608
2380,-73.66053
2381,-73.66466
2382,-73.66863
2383,-73.671364
2384,-73.67227
2385,-73.67088
2386,-73.67043
2387,-73.66538
2388,-73.662125
2389,-73.66062
2390,-73.66257
2391,-73.66472
2392,-73.670746
2393,-73.676025
2394,-73.68279
2395,-73.68492
2396,-73.68457
2397,-73.68015
2398,-73.671265
2399,-73.66116
2400,-73.65097
2401,-73.6408
2402,-73.634026
2403,-73.62609
2404,-73.62483
2405,-73.6224
2406,-73.62509
2407,-73.62519
2408,-73.62407
2409,-73.61938
2410,-73.61486
2411,-73.608154
2412,-73.606865
2413,-73.60426
2414,-73.60699
2415,-73.60609
2416,-73.60567
2417,-73.60232
2418,-73.607086
2419,-73.61168
2420,-73.61778
2421,-73.61941
2422,-73.61964
2423,-73.61647
2424,-73.61408
2425,-73.611115
2426,-73.60927
2427,-73.60512
2428,-73.601875
2429,-73.59752
2430,-73.59372
2431,-73.590965
2432,-73.58977
2433,-73.590744
2434,-73.59171
2435,-73.59189
2436,-73.59102
2437,-73.58734
2438,-73.583916
2439,-73.579605
2440,-73.57433
2441,-73.57067
2442,-73.56778
2443,-73.56509
2444,-73.56197
2445,-73.55831
2446,-73.55301
2447,-73.54679
2448,-73.54134
2449,-73.53728
2450,-73.532814
2451,-73.52987
2452,-73.52785
2453,-73.52793
2454,-73.5288
2455,-73.52892
2456,-73.52615
2457,-73.51976
2458,-73.51225
2459,-73.5043
2460,-73.49793
2461,-73.490585
2462,-73.48316
2463,-73.47631
2464,-73.470894
2465,-73.45986
2466,-73.45181
2467,-73.44229
2468,-73.43401
2469,-73.42494
2470,-73.415375
2471,-73.40626
2472,-73.401665
2473,-73.39633
2474,-73.39556
2475,-73.39539
2476,-73.398285
2477,-73.40007
2478,-73.40135
2479,-73.401115
2480,-73.40236
2481,-73.40314
2482,-73.40653
2483,-73.40907
2484,-73.409775
2485,-73.407715
2486,-73.40575
2487,-73.40076
2488,-73.39612
2489,-73.393524
2490,-73.39006
2491,-73.38503
2492,-73.377075
2493,-73.367355
2494,-73.35994
2495,-73.35317
2496,-73.350395
2497,-73.34892
2498,-73.34622
2499,-73.34341
2500,-73.33902
2501,-73.334305
2502,-73.32395
2503,-73.314995
2504,-73.30521
2505,-73.29837
2506,-73.29258
2507,-73.28701
2508,-73.282135
2509,-73.28088
2510,-73.27774
2511,-73.28027
2512,-73.28045
2513,-73.28343
2514,-73.28077
2515,-73.28273
2516,-73.2819
2517,-73.28269
2518,-73.27638
2519,-73.27412
2520,-73.26411
2521,-73.25909
2522,-73.24744
2523,-73.24385
2524,-73.23205
2525,-73.226395
2526,-73.21518
2527,-73.209984
2528,-73.196
2529,-73.19173
2530,-73.182495
2531,-73.18371
2532,-73.17849
2533,-73.181305
2534,-73.17749
2535,-73.18186
2536,-73.18275
2537,-73.18808
2538,-73.18907
2539,-73.19325
2540,-73.193
2541,-73.19453
2542,-73.18823
2543,-73.186226
2544,-73.18057
2545,-73.1791
2546,-73.174225
2547,-73.17293
2548,-73.174484
2549,-73.18052
2550,-73.18638
2551,-73.19458
2552,-73.20284
2553,-73.20871
2554,-73.21209
2555,-73.2177
2556,-73.222244
2557,-73.22587
2558,-73.22774
2559,-73.225426
2560,-73.21955
2561,-73.201096
2562,-73.163216
2563,-73.091385
2564,-72.976204
2565,-72.82402
2566,-72.59942
2567,-72.31245
2568,-72.0021
2569,-71.62891
2570,-71.26065
2571,-70.85318
2572,-70.44015
2573,-70.03502
2574,-69.6174
2575,-69.21264
2576,-68.82845
2577,-68.40877
2578,-67.998314
2579,-67.62702
2580,-67.251434
2581,-66.87882
2582,-66.52471
2583,-66.21621
2584,-65.897484
2585,-65.62292
2586,-65.33154
2587,-65.081665
2588,-64.877945
2589,-64.69391
2590,-64.54776
2591,-64.437
2592,-64.339195
2593,-64.25042
2594,-64.17631
2595,-64.097244
2596,-64.02007
2597,-63.94641
2598,-63.890697
2599,-63.847668
2600,-63.828224
2601,-63.833057
2602,-63.865917
2603,-63.92076
2604,-63.99229
2605,-64.0755
2606,-64.15687
2607,-64.24022
2608,-64.31521
2609,-64.37468
2610,-64.42744
2611,-64.46791
2612,-64.49612
2613,-64.51701
2614,-64.53287
2615,-64.54264
2616,-64.550575
2617,-64.55796
2618,-64.56621
2619,-64.574234
2620,-64.580315
2621,-64.58597
2622,-64.590096
2623,-64.59593
2624,-64.60361
2625,-64.611916
2626,-64.61974
2627,-64.629395
2628,-64.63557
2629,-64.64178
2630,-64.64639
2631,-64.65247
2632,-64.657974
2633,-64.6624
2634,-64.66389
2635,-64.66502
2636,-64.66492
2637,-64.666595
2638,-64.66763
2639,-64.670425
2640,-64.672295
2641,-64.67518
2642,-64.67713
2643,-64.68061
2644,-64.68149
2645,-64.683
2646,-64.68521
2647,-64.68822
2648,-64.69068
2649,-64.69379
2650,-64.695145
2651,-64.6967
2652,-64.69886
2653,-64.70231
2654,-64.70506
2655,-64.70891
2656,-64.71319
2657,-64.71777
2658,-64.721466
2659,-64.72524
2660,-64.727005
2661,-64.729294
2662,-64.734634
2663,-64.741585
2664,-64.74949
2665,-64.756294
2666,-64.75913
2667,-64.758675
2668,-64.756386
2669,-64.752914
2670,-64.74881
2671,-64.74287
2672,-64.737495
2673,-64.73248
2674,-64.73141
2675,-64.73331
2676,-64.73606
2677,-64.73743
2678,-64.73842
2679,-64.73732
2680,-64.73498
2681,-64.732506
2682,-64.73046
2683,-64.728714
2684,-64.727684
2685,-64.725464
2686,-64.722145
2687,-64.719086
2688,-64.716286
2689,-64.71342
2690,-64.71199
2691,-64.71051
2692,-64.70902
2693,-64.70766
2694,-64.706894
2695,-64.70591
2696,-64.70622
2697,-64.70514
2698,-64.70615
2699,-64.704155
2700,-64.70333
2701,-64.70135
2702,-64.70093
2703,-64.6978
2704,-64.695595
2705,-64.69297
2706,-64.69238
2707,-64.69099
2708,-64.69299
2709,-64.692444
2710,-64.69285
2711,-64.69004
2712,-64.6896
2713,-64.686325
2714,-64.685326
2715,-64.681335
2716,-64.6773
2717,-64.67278
2718,-64.669846
2719,-64.66782
2720,-64.66652
2721,-64.66338
2722,-64.66168
2723,-64.660645
2724,-64.66077
2725,-64.66201
2726,-64.66432
2727,-64.66598
2728,-64.66424
2729,-64.65959
2730,-64.65383
2731,-64.64839
2732,-64.64585
2733,-64.64272
2734,-64.63749
2735,-64.63319
2736,-64.62929
2737,-64.62736
2738,-64.62613
2739,-64.62769
2740,-64.631
2741,-64.63701
2742,-64.64305
2743,-64.64886
2744,-64.65342
2745,-64.659386
2746,-64.66532
2747,-64.675415
2748,-64.68651
2749,-64.69839
2750,-64.70528
2751,-64.70961
2752,-64.709045
2753,-64.70765
2754,-64.70503
2755,-64.70486
2756,-64.70372
2757,-64.7048
2758,-64.707466
2759,-64.71187
2760,-64.71569
2761,-64.72072
2762,-64.7242
2763,-64.72827
2764,-64.728546
2765,-64.729095
2766,-64.72689
2767,-64.72646
2768,-64.724846
2769,-64.72351
2770,-64.72348
2771,-64.722595
2772,-64.720894
2773,-64.71933
2774,-64.71855
2775,-64.71905
2776,-64.72051
2777,-64.7222
2778,-64.72406
2779,-64.72494
2780,-64.725266
2781,-64.726875
2782,-64.73021
2783,-64.73357
2784,-64.737404
2785,-64.74064
2786,-64.742424
2787,-64.74429
2788,-64.74588
2789,-64.74725
2790,-64.747925
2791,-64.747894
2792,-64.7475
2793,-64.74911
2794,-64.75187
2795,-64.756134
2796,-64.76074
2797,-64.76494
2798,-64.76714
2799,-64.76803
2800,-64.76736
2801,-64.76474
2802,-64.76092
2803,-64.754
2804,-64.745834
2805,-64.735374
2806,-64.72662
2807,-64.72134
2808,-64.71804
2809,-64.7156
2810,-64.714645
2811,-64.71488
2812,-64.715034
2813,-64.71411
2814,-64.71325
2815,-64.711136
2816,-64.70799
2817,-64.70368
2818,-64.69983
2819,-64.69471
2820,-64.692696
2821,-64.69156
2822,-64.6906
2823,-64.68993
2824,-64.68856
2825,-64.68797
2826,-64.68954
2827,-64.69221
2828,-64.6976
2829,-64.70421
2830,-64.71065
2831,-64.71182
2832,-64.71284
2833,-64.712
2834,-64.70868
2835,-64.701904
2836,-64.69423
2837,-64.686356
2838,-64.67996
2839,-64.67464
2840,-64.672104
2841,-64.67134
2842,-64.67285
2843,-64.67458
2844,-64.67722
2845,-64.68049
2846,-64.68277
2847,-64.68637
2848,-64.690216
2849,-64.69565
2850,-64.70248
2851,-64.70667
2852,-64.71052
2853,-64.71254
2854,-64.7132
2855,-64.71235
2856,-64.706024
2857,-64.6974
2858,-64.69009
2859,-64.6822
2860,-64.67581
2861,-64.67339
2862,-64.675896
2863,-64.68295
2864,-64.69497
2865,-64.70811
2866,-64.72113
2867,-64.73351
2868,-64.74367
2869,-64.75222
2870,-64.759285
2871,-64.76598
2872,-64.76991
2873,-64.77096
2874,-64.771416
2875,-64.76945
2876,-64.76667
2877,-64.76307
2878,-64.76006
2879,-64.75587
2880,-64.754265
2881,-64.75129
2882,-64.7458
2883,-64.73912
2884,-64.728874
2885,-64.71941
2886,-64.710976
2887,-64.70673
2888,-64.70499
2889,-64.70486
2890,-64.703926
2891,-64.70315
2892,-64.701164
2893,-64.69892
2894,-64.695496
2895,-64.691635
2896,-64.690315
2897,-64.69128
2898,-64.69371
2899,-64.696594
2900,-64.698395
2901,-64.70034
2902,-64.701546
2903,-64.70186
2904,-64.70169
2905,-64.69996
2906,-64.69792
2907,-64.69567
2908,-64.69406
2909,-64.69475
2910,-64.69611
2911,-64.69867
2912,-64.70108
2913,-64.70138
2914,-64.70151
2915,-64.70371
2916,-64.70887
2917,-64.71407
2918,-64.719734
2919,-64.724625
2920,-64.72918
2921,-64.73189
2922,-64.73261
2923,-64.731705
2924,-64.730354
2925,-64.729645
2926,-64.73151
2927,-64.73469
2928,-64.738846
2929,-64.74318
2930,-64.74658
2931,-64.74942
2932,-64.75115
2933,-64.75185
2934,-64.750755
2935,-64.75098
2936,-64.75208
2937,-64.75589
2938,-64.757835
2939,-64.7636
2940,-64.770195
2941,-64.78047
2942,-64.788956
2943,-64.79831
2944,-64.80238
2945,-64.809044
2946,-64.815
2947,-64.824165
2948,-64.8303
2949,-64.83395
2950,-64.834305
2951,-64.8312
2952,-64.82526
